,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6
0,0.261178120333317,0.13715841033725149,0.5256609542114186,0.4021207810306035,3.2591049384361317,0.08282702119489509
1,1.6856894020810753,1.1833341789859027,0.15957206920617245,0.4782850935152568,-0.00012492504233340595,4.489681223697262
2,1.1964241503090676,0.7845891613989278,0.16770986831903487,0.9572828023630147,0.8860816235101346,4.290275121775785
3,0.06929274027285152,0.05474634872514526,0.5678864938284097,0.15332093214918327,3.041086170231778,0.0049988920082095056
4,0.09637767150606986,0.061048584228368515,0.5586819892824503,0.15529909184405602,3.0536121151315143,0.005657431008926182
5,1.4888343502996464,0.728854173938945,-0.001579726475926048,0.3761628494036564,1.7106046533555328,2.985598319641722
6,0.005308340894536249,0.35955583603268537,0.2748977504497356,0.2844390619300957,2.186108662963104,0.6135860601248503
7,1.389139829590175,1.0554736680571424,0.1999537298549175,0.7989457830209656,0.31660667596442155,3.8069379151827802
8,1.6522651992740105,0.8734956205205164,0.10961684475124826,0.5952092595815697,0.5796733149275015,5.015570870964964
9,0.0007679726204780396,0.16788630594744053,0.27072329709177057,0.3757596528863825,1.9372111825334242,0.6046972547416001
10,0.11262792039683284,0.014123742458960026,0.498877216872245,-0.01294176505536862,2.0400718450898014,0.3444671107519465
11,0.0757816339400697,0.041012471301598824,0.5436990887590313,0.16934379562451507,3.051971793991197,-0.0037992384003882112
12,1.5422726711824992,0.7410349621775998,0.02831216006028997,0.1916703602599924,1.3129391270276076,2.9256738800903443
13,0.001269114214498815,0.35811263739285415,0.27354187959599185,0.28410608046227465,2.1851501342002564,0.6136546133062983
14,0.2532398417268147,0.12407983659109731,0.513224629230429,0.4123618871298442,3.2564204647068884,0.08049634627347309
15,0.005636146735349537,0.3614841521398322,0.2713465476721,0.28888016376754894,2.1847618582905795,0.6106647660099801
16,1.6373801485378379,0.8791355229845141,0.0942187809368411,0.5735274677034213,0.5727291860907471,5.008409369213179
17,1.4920518420892486,0.726836007201321,0.006434286464326329,0.3744717638207947,1.7042805273081403,2.987833974575931
18,0.0962583149800949,-0.034405103090121916,0.5103425240800403,-0.01823259434094556,2.0795273716522256,0.3824567722756575
19,1.5312646134276617,0.7408402208803312,0.03176493727121589,0.19398876401944753,1.3130415575045795,2.94764906473654
20,1.2052533594325052,0.7609270704458401,0.1730480622315893,0.9613623867532224,0.8643272520800569,4.285680735810109
21,1.3821503270523652,1.0261162299453512,0.20600458063645607,0.7817972837619307,0.34806396856297345,3.7938824816977643
22,1.4871103587042476,0.730526184980048,0.0034477293767520667,0.38065817599572616,1.7114651334566098,2.9913807136072794
23,-0.0001889045220501088,0.1711757262274737,0.2685322072390237,0.3803000911957089,1.9382212930035692,0.6010827873628724
24,1.4906289121298535,0.7311272864875141,-0.002798580419129257,0.3782887352809961,1.708223004663344,2.9917557580326783
25,-0.0022412336505517067,0.35931399560408395,0.27421373427625834,0.2855414645095353,2.188676984604459,0.6116462432033345
26,1.1821123858598328,0.8006887715844491,0.16160677723521585,0.9869308878715496,0.8756528909833252,4.2868690417685595
27,1.6776343483483782,1.2105343007291038,0.12879999144426715,0.48714213235444165,-0.030016770512942263,4.486063143169841
28,1.486631264597086,0.739412385697552,0.005715049825807873,0.37307991053754497,1.7143989375875026,3.0013954106817162
29,0.0011091422855475088,0.3566262956860241,0.274369365495163,0.28483889837153953,2.1857911004694124,0.6090473866454318
30,0.11494761519940885,0.47803682845582884,0.28947481730082836,0.1687926458690197,2.2230950167787773,0.6962098412999872
31,1.3427658849527857,0.4474271402284021,0.22295613666812197,0.6976633117664806,0.9442318231468401,3.1472825571717156
32,0.0038859895470621224,0.3611423087521289,0.2717343666038806,0.28581826905671004,2.185312380320055,0.6130981787928194
33,1.6751358314926525,1.2003883567504539,0.14503948198760264,0.5119038589947649,-0.006396224942620045,4.476447936828912
34,1.4892230033484395,0.7247430602820376,-0.011441299700620723,0.3824703475639176,1.708900576414023,2.9981394134416157
35,1.4893647530703167,0.7240506899759944,-0.0007753669757771767,0.3741676377198398,1.7103673159546473,2.9950616668622287
36,0.05628123518589116,0.6302405671582222,0.32986559612540595,0.23904557640306814,2.2629235055306007,0.9863476181160538
37,-0.0027017037563395086,0.17071037629598182,0.27094674597862134,0.378193718746967,1.9412255579125275,0.6042981907982421
38,1.539291442346756,0.7414527265541878,0.02809784157031628,0.18915731742047986,1.311638467983728,2.9320444310123124
39,1.3788115059382522,1.0162317715631708,0.20811089144516456,0.7864185804476559,0.3257349296504689,3.7979460553523205
40,0.16371958553037874,0.02074378279003661,0.4806861657699373,0.008655256663512818,2.045988261941001,0.3920003915044023
41,1.303397703732006,0.41711035085476933,0.23832751554616977,0.7396036953792794,1.0281441450036575,3.1509655546486095
42,0.006835003741718249,0.361973262932758,0.2749688619351416,0.2870019656529651,2.18532312119577,0.6146990430101207
43,0.0050001001999817295,0.357858911500633,0.2722544586864537,0.28620185176730845,2.189198756029088,0.6115945041473348
44,0.11674963986108457,0.48241277116332815,0.29198443005457436,0.1689021916674789,2.223745755034781,0.693211621549198
45,1.537613665072454,0.7369701932160179,0.033466159912111666,0.18242166749659502,1.301241996525761,2.9404843263208726
46,1.5351312338924363,0.7379726121579421,0.03258463865328418,0.1858677273721456,1.309529177490563,2.940152050741783
47,0.13059430502153954,0.017417164918856698,0.505833780519762,-0.016137441885719757,2.0143802916712015,0.4019982846925659
48,0.00025719406864428923,0.17134071374420273,0.2700085493150508,0.38248246684531584,1.94172929359544,0.6056240051819993
49,1.671567306727767,1.193935386280239,0.14181286305149082,0.5041412815141186,-0.0055956743807806545,4.4925648530484
50,1.5336650178140052,0.7414984384271617,0.022113625204681922,0.18741295115490247,1.310552187324256,2.9362252808530305
51,1.542294604482413,0.7339482129907946,0.03647748625899951,0.1866727376079027,1.310266824565729,2.9213835711028637
52,1.6742086045228242,1.1863220940227626,0.16684894746445275,0.4908781635495033,-0.0013355920047516642,4.4876352412578635
53,0.0008598878663409679,0.3585661040057486,0.2758241121226807,0.2871264070544087,2.184104328236245,0.6142306373314018
54,0.002182251460607543,0.35807531298104156,0.2699185636713441,0.283654418706046,2.1852724951565508,0.6137751885158867
55,0.25250582774219177,0.12304834554545466,0.5121046183957515,0.40631555146453185,3.25219202871275,0.08241548213552541
56,0.12224708847124209,0.019571469934122915,0.4801303919673493,-0.015401305953392848,2.0523240779987932,0.41537081341628945
57,0.11297805367781703,0.47561487646423206,0.2917488216282586,0.16765108287375094,2.2206215105388796,0.6991666388495219
58,0.08543374709601582,0.06011702891240276,0.5573280782745912,0.1705113090947471,3.0628122028003477,-0.0035695240156648337
59,1.3574478754645969,0.4999057254336524,0.24799594010332912,0.69301710301396,0.9639010483629177,3.15848708040762
60,0.25340767477367493,0.14222220961089876,0.5108811101673801,0.40878120494858056,3.263258488764701,0.09310752045787822
61,1.6346433338972148,0.8826791781132564,0.11372600895156663,0.6066613563832235,0.5940360977083594,5.0051151688388105
62,-3.380363251920433e-05,0.36414272114177376,0.2747747572624638,0.28400306213102394,2.188114540530542,0.612193719002802
63,1.2911111399417114,0.4432080229534239,0.21209671603336874,0.7080585247320375,1.0045837967329765,3.1881556010859238
64,1.3800878719566296,0.49467264416256906,0.2295721766380482,0.7062411062394985,0.9929902615969445,3.15406215602285
65,0.08299223778869855,-0.01582124140508469,0.5362548689559714,0.011266259623451234,2.0732571184139514,0.3779494304260779
66,1.1976784460122565,0.8010241471309733,0.15584502319605492,0.9682425331536513,0.8839107808725583,4.277315671151999
67,1.1888295088499217,0.7718754873192913,0.16787352226072463,0.938756814282074,0.8528683871392164,4.273233167392823
68,1.3901749818956597,1.0317784404399213,0.20152580367142905,0.7974185288959678,0.3468995806258387,3.7849976071623512
69,0.002532671330746708,0.1693372093913769,0.26924979563655765,0.3769857497073272,1.9420832655354678,0.6039867670720459
70,0.17891109852422465,0.024255260307052853,0.4735836312105625,-0.02156471446660985,2.0686174848953955,0.4241670143289671
71,0.0872933518829369,0.05116869383194857,0.5642341876582162,0.1641643319920572,3.0487743824049116,0.013510120403175393
72,0.24940646506642128,0.13154316593324006,0.517536848802315,0.402819509966361,3.255433815073392,0.07458666602752247
73,-0.002069676468097497,0.1678042297669255,0.27067349816140746,0.38023202373295906,1.9391226821848868,0.6030337738863837
74,1.3962900376591902,1.0490932092880128,0.2383054143778662,0.7837409075552686,0.3472386412073101,3.7818817979222894
75,0.001656288804724293,0.36028512626996256,0.2723181311377703,0.2855638698656955,2.185320718887488,0.6095452618618178
76,1.3917674158749664,1.0481850370749963,0.23723515868760753,0.8041233386607493,0.3519967046740951,3.7750332364922983
77,1.1906580871494452,0.7972620364078881,0.14549625310767195,0.9843859790114868,0.8832801359042766,4.296816826895179
78,0.06042127343544956,0.6315842993089358,0.3298481683725848,0.23516325939564459,2.268450004216188,0.9897056882950024
79,1.630766307788576,0.8877770156204403,0.10987213357512303,0.5755779841058457,0.5804504642122101,5.008843244414836
80,0.11214414994770454,0.008278289342070325,0.4699191136164524,-0.015906350752842434,2.0783455717320716,0.3616687727607294
81,1.2050134983749055,0.7767531861386865,0.16289068403196036,0.9634928019283168,0.8652972094071442,4.282259134546763
82,1.6771938338226673,1.2108857215876208,0.15219095064065838,0.5058407961981073,0.009285065540859326,4.491934112581656
83,1.3638767044259053,1.0423106018970771,0.20713130041482683,0.7855287393517171,0.32769137068308163,3.78566485938788
84,0.0002452510668782353,0.3608689917045935,0.2715800274923546,0.28459591409043034,2.1819825709184753,0.6141052248267105
85,1.6549221209832299,0.8824548105510008,0.11144910837717918,0.585329418827291,0.5950901102456916,4.9969436459111
86,1.3431022572758098,0.46842302719704143,0.24264070559180556,0.6884379779830218,1.0034428831932642,3.194115461441758
87,-0.0012112681735848112,0.36120426577888365,0.2735611487938029,0.2860844564586428,2.1850607128732475,0.6115054057843273
88,1.4852700007276523,0.7345529659540305,-0.0032421698444691,0.3795520933589337,1.705455934031502,2.9930215641261553
89,0.08563137936359108,0.05678379095287242,0.572579396094941,0.15934883390290785,3.050891665982988,0.007453873764211979
90,1.6313329149839244,0.8833762985195868,0.10770838658698799,0.5978632542422725,0.584853165857026,4.990034576820202
91,0.14633913276571484,-0.01828035055607082,0.5038842924450871,-0.019041406631155996,2.0892024935222047,0.34539673251617026
92,0.13633473981911806,0.001150693304912764,0.45549491784632956,-0.002953917916136073,2.059591471443316,0.3811844431753229
93,1.6433898970330614,0.8725866480923026,0.10109247168211889,0.5904676454692448,0.5761861643509653,4.999240667127891
94,1.6362361127721594,0.8887186418593088,0.13098166836530684,0.586655257061275,0.5699081893141008,4.988249205548163
95,0.0052441344082351845,0.3620761943011928,0.27420768210860746,0.28553291532855657,2.1862122133981297,0.6137039724283401
96,1.6731906051026901,1.1765116535675118,0.1594403254605902,0.49327193512164896,0.008372684459263641,4.507662971795147
97,0.002649032470849201,0.35959788526224223,0.275177839646048,0.28764549161762465,2.1835017091242928,0.6134424854896762
98,1.3330394534966625,0.4421769846465221,0.20492830292221342,0.6930398533477585,1.0097883218971655,3.1594621888137717
99,0.0011251227959901704,0.16775455215470814,0.2705528630027604,0.38040500562835994,1.9372018251957994,0.6038985359689147
100,1.4821511214346659,0.7299179508577067,-0.0034940761499676508,0.37848672199039474,1.708210859311756,2.9940979408037753
101,0.00577747880847692,0.3602093749234148,0.2776226642333624,0.2858053694995406,2.182754496226624,0.611262604568788
102,0.24277631109999614,0.13590108509493332,0.5225082244325665,0.40854450768808026,3.2512547093676956,0.07961398616595379
103,0.0015704953521677742,0.17046808302998204,0.268622884774849,0.3796897687006085,1.940669213258528,0.6024612338493999
104,1.6690195659953262,1.1949980229370032,0.1422466631750755,0.491002700899804,0.005428259895990808,4.501781968918197
105,1.2126095985834744,0.7972517588412424,0.14606471996812684,0.9597167230173481,0.8537813797674508,4.280210621742929
106,1.6744475220690975,1.187100847520405,0.14158550516432528,0.49254266360868304,0.0010897509705921865,4.484878039099979
107,0.13712288042994908,0.017476327127336624,0.4868129998270463,0.0053733843136572045,2.051978927818965,0.3706957209406517
108,1.5277883337014388,0.7384850206929504,0.038218704116913874,0.18323036515031915,1.3067196234106622,2.936024790042363
109,1.6503180928128596,0.8934353051235382,0.09187237846576078,0.5924301840486784,0.589993945197515,4.989692789618098
110,1.53383116990353,0.7376038882931224,0.039291126520564164,0.1844006691271369,1.305962898958499,2.945263460903565
111,1.530191935168732,0.7314178976507489,0.033273143900774495,0.18981970555371044,1.3170878473704297,2.9257857185440304
112,0.1162308261579925,0.48044811951973654,0.28809635991871974,0.16585476247181558,2.2234123136084234,0.6905275818919188
113,1.4889174485467724,0.7247153981835597,-0.0024032854548322303,0.37514610374306007,1.70073501474978,3.0005240187026554
114,1.5389392486033793,0.7427296210762877,0.03439669753486792,0.18803914496453958,1.3091890948646456,2.934183319192259
115,1.4009444315614414,1.031908328656242,0.20684463232636252,0.7700883884730862,0.32774768879139315,3.781813911942312
116,0.0002661434949118584,0.35829363385960594,0.2714431271032272,0.2842520314127512,2.183977961928324,0.6081299268184975
117,-0.0005996295581415025,0.16457401141528769,0.27113410347586486,0.3778097277254102,1.938816235324441,0.6016197892916046
118,1.6743662761888356,1.194728911702284,0.14515139276243214,0.47490873492593294,-0.01952755900166964,4.492692181050062
119,1.384819429481572,1.039814545049368,0.2030401105480484,0.8084905029112864,0.33394613827806807,3.8076435475882078
120,1.6660259217558115,1.1949606764505691,0.1587567494951972,0.4935552981806347,0.012664235041995365,4.489811177018336
121,-0.0007149153515204423,0.1693469998535582,0.26923329890690556,0.37559641901858726,1.94356968513134,0.603837281350813
122,0.2433639939166872,0.12884306066933734,0.5187165014373015,0.3969623557268955,3.2600340591408243,0.07365791048719054
123,1.5314444382657595,0.7437619585040424,0.02669539264143201,0.18613466071730814,1.3118231378232816,2.9367068940945162
124,0.05252177227868921,0.6322445301219304,0.33419651750971496,0.23884330252809224,2.261908449968973,0.9895842290723684
125,0.11318940565603211,0.015791302872447188,0.4381899602913291,0.003575926135450299,2.0648263507152342,0.38397525180246095
126,0.08228784778067502,0.05406733842782214,0.5498819715566755,0.15874490435724484,3.0514463184478213,-0.013673828448986673
127,1.4944138708448063,0.7271489966587339,-0.002296881696906169,0.376253040604601,1.71039078112955,2.986497667389407
128,1.38974539695212,1.041141261697541,0.21904041897220267,0.7905848752751196,0.3223705174038392,3.7962374092163076
129,1.5305659525619817,0.7389936765523233,0.021407483141096553,0.18031945944737368,1.309544542770772,2.932419478798122
130,0.2483099105169166,0.12636733447133391,0.5154432037973246,0.40311569220221954,3.2508623304665023,0.07951095852266786
131,1.3849207140789241,1.046026990036726,0.2349956451266717,0.7737773424575186,0.34784249709848025,3.781240542517382
132,0.053706511977128966,0.6316588477043877,0.33012429478402927,0.23945568331570585,2.2602006638959535,0.9860918847127811
133,1.532672202445639,0.7358139503747047,0.03745820496452537,0.1961214262926348,1.3149940478659072,2.938674555772705
134,1.2066705250785699,0.768742465239668,0.1824481452262633,0.9699433263767159,0.8822224129371888,4.2906214196511
